Product,Market,Month,Value
Enduro 350,Canada,Oct-08,5
Enduro 350,Canada,Nov-08,10
Enduro 350,Canada,Dec-08,8
Enduro 350,Brazil,Jan-07,26
Enduro 350,Brazil,Feb-07,29
Enduro 350,Brazil,Mar-07,21
Enduro 350,Brazil,Apr-07,23
Enduro 350,Brazil,May-07,27
Enduro 350,Brazil,Jun-07,26
Enduro 350,Brazil,Jul-07,20
Enduro 350,Brazil,Aug-07,19
Enduro 350,Brazil,Sep-07,24
Enduro 350,Brazil,Oct-07,23
Enduro 350,Brazil,Nov-07,21
Enduro 350,Brazil,Dec-07,19
Enduro 350,Brazil,Jan-08,19
Enduro 350,Brazil,Feb-08,24
Enduro 350,Brazil,Mar-08,18
Enduro 350,Brazil,Apr-08,16
Enduro 350,Brazil,May-08,23
Enduro 350,Brazil,Jun-08,21
Enduro 350,Brazil,Jul-08,14
Enduro 350,Brazil,Aug-08,21
Enduro 350,Brazil,Sep-08,23
Enduro 350,Brazil,Oct-08,13
Enduro 350,Brazil,Nov-08,18
Enduro 350,Brazil,Dec-08,21
Enduro 350,Argentina,Jan-07,77
Enduro 350,Argentina,Feb-07,70
Enduro 350,Argentina,Mar-07,73
Enduro 350,Argentina,Apr-07,73
Enduro 350,Argentina,May-07,72
Enduro 350,Argentina,Jun-07,68
Enduro 350,Argentina,Jul-07,62
Enduro 350,Argentina,Aug-07,67
Enduro 350,Argentina,Sep-07,66
Enduro 350,Argentina,Oct-07,57
Enduro 350,Argentina,Nov-07,55
Enduro 350,Argentina,Dec-07,61
Enduro 350,Argentina,Jan-08,64
Enduro 350,Argentina,Feb-08,56
Enduro 350,Argentina,Mar-08,54
Enduro 350,Argentina,Apr-08,58
Enduro 350,Argentina,May-08,52
Enduro 350,Argentina,Jun-08,55
Enduro 350,Argentina,Jul-08,47
Enduro 350,Argentina,Aug-08,52
Enduro 350,Argentina,Sep-08,49
Enduro 350,Argentina,Oct-08,44
Enduro 350,Argentina,Nov-08,51
Enduro 350,Argentina,Dec-08,49
Enduro 350,UK,Jan-07,10
Enduro 350,UK,Feb-07,19
Enduro 350,UK,Mar-07,17
Enduro 350,UK,Apr-07,12
Enduro 350,UK,May-07,19
Enduro 350,UK,Jun-07,10
Enduro 350,UK,Jul-07,14
Enduro 350,UK,Aug-07,14
Enduro 350,UK,Sep-07,11
Enduro 350,UK,Oct-07,16
Enduro 350,UK,Nov-07,15
Enduro 350,UK,Dec-07,13
Enduro 350,UK,Jan-08,9
Enduro 350,UK,Feb-08,8
Enduro 350,UK,Mar-08,8
Enduro 350,UK,Apr-08,14
Enduro 350,UK,May-08,12
Enduro 350,UK,Jun-08,16
Enduro 350,UK,Jul-08,13
Enduro 350,UK,Aug-08,12
Enduro 350,UK,Sep-08,13
Enduro 350,UK,Oct-08,15
Enduro 350,UK,Nov-08,13
Enduro 350,UK,Dec-08,13
Enduro 350,France,Jan-07,108
Enduro 350,France,Feb-07,106
Enduro 350,France,Mar-07,102
Enduro 350,France,Apr-07,101
Enduro 350,France,May-07,102
Enduro 350,France,Jun-07,103
Enduro 350,France,Jul-07,86
Enduro 350,France,Aug-07,84
Enduro 350,France,Sep-07,89
Enduro 350,France,Oct-07,86
Enduro 350,France,Nov-07,86
Enduro 350,France,Dec-07,82
Enduro 350,France,Jan-08,90
Enduro 350,France,Feb-08,89
Enduro 350,France,Mar-08,89
Enduro 350,France,Apr-08,83
Enduro 350,France,May-08,85
Enduro 350,France,Jun-08,88
Enduro 350,France,Jul-08,70
Enduro 350,France,Aug-08,72
Enduro 350,France,Sep-08,69
Enduro 350,France,Oct-08,72
Enduro 350,France,Nov-08,65
Enduro 350,France,Dec-08,66
Enduro 350,Germany,Jan-07,10
Enduro 350,Germany,Feb-07,10
Enduro 350,Germany,Mar-07,13
Enduro 350,Germany,Apr-07,11
Enduro 350,Germany,May-07,18
Enduro 350,Germany,Jun-07,16
Enduro 350,Germany,Jul-07,12
Enduro 350,Germany,Aug-07,16
Enduro 350,Germany,Sep-07,11
Enduro 350,Germany,Oct-07,9
Enduro 350,Germany,Nov-07,10
Enduro 350,Germany,Dec-07,8
Enduro 350,Germany,Jan-08,13
Enduro 350,Germany,Feb-08,14
Enduro 350,Germany,Mar-08,17
Enduro 350,Germany,Apr-08,15
Enduro 350,Germany,May-08,13
Enduro 350,Germany,Jun-08,10
Enduro 350,Germany,Jul-08,12
Enduro 350,Germany,Aug-08,14
Enduro 350,Germany,Sep-08,15
Enduro 350,Germany,Oct-08,9
Enduro 350,Germany,Nov-08,6
Enduro 350,Germany,Dec-08,8
Enduro 350,Spain,Jan-07,98
Enduro 350,Spain,Feb-07,95
Enduro 350,Spain,Mar-07,93
Enduro 350,Spain,Apr-07,100
Enduro 350,Spain,May-07,101
Enduro 350,Spain,Jun-07,97
Enduro 350,Spain,Jul-07,78
Enduro 350,Spain,Aug-07,79
Enduro 350,Spain,Sep-07,82
Enduro 350,Spain,Oct-07,82
Enduro 350,Spain,Nov-07,81
Enduro 350,Spain,Dec-07,76
Enduro 350,Spain,Jan-08,80
Enduro 350,Spain,Feb-08,83
Enduro 350,Spain,Mar-08,84
Enduro 350,Spain,Apr-08,78
Enduro 350,Spain,May-08,79
Enduro 350,Spain,Jun-08,77
Enduro 350,Spain,Jul-08,66
Enduro 350,Spain,Aug-08,65
Enduro 350,Spain,Sep-08,68
Enduro 350,Spain,Oct-08,60
Enduro 350,Spain,Nov-08,63
Enduro 350,Spain,Dec-08,64
Enduro 350,Italy,Jan-07,4
Enduro 350,Italy,Feb-07,13
Enduro 350,Italy,Mar-07,5
Enduro 350,Italy,Apr-07,7
Enduro 350,Italy,May-07,5
Enduro 350,Italy,Jun-07,11
Enduro 350,Italy,Jul-07,8
Enduro 350,Italy,Aug-07,5
Enduro 350,Italy,Sep-07,12
Enduro 350,Italy,Oct-07,4
Enduro 350,Italy,Nov-07,11
Enduro 350,Italy,Dec-07,6
Enduro 350,Italy,Jan-08,4
Enduro 350,Italy,Feb-08,8
Enduro 350,Italy,Mar-08,9
Enduro 350,Italy,Apr-08,8
Enduro 350,Italy,May-08,5
Enduro 350,Italy,Jun-08,8
Enduro 350,Italy,Jul-08,9
Enduro 350,Italy,Aug-08,7
Enduro 350,Italy,Sep-08,7
Enduro 350,Italy,Oct-08,10
Enduro 350,Italy,Nov-08,4
Enduro 350,Italy,Dec-08,11
Enduro 350,China,Jan-07,94
Enduro 350,China,Feb-07,93
Enduro 350,China,Mar-07,88
Enduro 350,China,Apr-07,91
Enduro 350,China,May-07,84
Enduro 350,China,Jun-07,79
Enduro 350,China,Jul-07,82
Enduro 350,China,Aug-07,83
Enduro 350,China,Sep-07,83
Enduro 350,China,Oct-07,79
Enduro 350,China,Nov-07,76
Enduro 350,China,Dec-07,71
Enduro 350,China,Jan-08,70
Enduro 350,China,Feb-08,72
Enduro 350,China,Mar-08,74
Enduro 350,China,Apr-08,74
Enduro 350,China,May-08,70
Enduro 350,China,Jun-08,67
Enduro 350,China,Jul-08,66
Enduro 350,China,Aug-08,63
Enduro 350,China,Sep-08,61
Enduro 350,China,Oct-08,65
Enduro 350,China,Nov-08,62
Enduro 350,China,Dec-08,56
Enduro 350,Japan,Jan-07,79
Enduro 350,Japan,Feb-07,74
Enduro 350,Japan,Mar-07,78
Enduro 350,Japan,Apr-07,77
Enduro 350,Japan,May-07,70
Enduro 350,Japan,Jun-07,70
Enduro 350,Japan,Jul-07,65
Enduro 350,Japan,Aug-07,68
Enduro 350,Japan,Sep-07,71
Enduro 350,Japan,Oct-07,65
Enduro 350,Japan,Nov-07,64
Enduro 350,Japan,Dec-07,65
Enduro 350,Japan,Jan-08,60
Enduro 350,Japan,Feb-08,61
Enduro 350,Japan,Mar-08,57
Enduro 350,Japan,Apr-08,59
Enduro 350,Japan,May-08,59
Enduro 350,Japan,Jun-08,58
Enduro 350,Japan,Jul-08,57
Enduro 350,Japan,Aug-08,52
Enduro 350,Japan,Sep-08,50
Enduro 350,Japan,Oct-08,51
Enduro 350,Japan,Nov-08,48
Enduro 350,Japan,Dec-08,50
Enduro 450,US,Jan-07,58
Enduro 450,US,Feb-07,66
Enduro 450,US,Mar-07,66
Enduro 450,US,Apr-07,61
Enduro 450,US,May-07,68
Enduro 450,US,Jun-07,61
Enduro 450,US,Jul-07,60
Enduro 450,US,Aug-07,63
Enduro 450,US,Sep-07,65
Enduro 450,US,Oct-07,60
Enduro 450,US,Nov-07,61
Enduro 450,US,Dec-07,60
Enduro 450,US,Jan-08,72
Enduro 450,US,Feb-08,68
Enduro 450,US,Mar-08,74
Enduro 450,US,Apr-08,68
Enduro 450,US,May-08,68
Enduro 450,US,Jun-08,72
Enduro 450,US,Jul-08,64
Enduro 450,US,Aug-08,73
Enduro 450,US,Sep-08,66
Enduro 450,US,Oct-08,69
Enduro 450,US,Nov-08,69
Enduro 450,US,Dec-08,71
Enduro 450,Canada,Jan-07,28
Enduro 450,Canada,Feb-07,27
Enduro 450,Canada,Mar-07,28
Enduro 450,Canada,Apr-07,26
Enduro 450,Canada,May-07,33
Enduro 450,Canada,Jun-07,29
Enduro 450,Canada,Jul-07,31
Enduro 450,Canada,Aug-07,28
Enduro 450,Canada,Sep-07,29
Enduro 450,Canada,Oct-07,26
Enduro 450,Canada,Nov-07,31
Enduro 450,Canada,Dec-07,29
Enduro 450,Canada,Jan-08,26
Enduro 450,Canada,Feb-08,35
Enduro 450,Canada,Mar-08,28
Enduro 450,Canada,Apr-08,32
Enduro 450,Canada,May-08,36
Enduro 450,Canada,Jun-08,34
Enduro 450,Canada,Jul-08,35
Enduro 450,Canada,Aug-08,28
Enduro 450,Canada,Sep-08,34
Enduro 450,Canada,Oct-08,35
Enduro 450,Canada,Nov-08,31
Enduro 450,Canada,Dec-08,33
Enduro 450,Brazil,Jan-07,67
Enduro 450,Brazil,Feb-07,69
Enduro 450,Brazil,Mar-07,70
Enduro 450,Brazil,Apr-07,75
Enduro 450,Brazil,May-07,68
Enduro 450,Brazil,Jun-07,72
Enduro 450,Brazil,Jul-07,71
Enduro 450,Brazil,Aug-07,73
Enduro 450,Brazil,Sep-07,72
Enduro 450,Brazil,Oct-07,70
Enduro 450,Brazil,Nov-07,73
Enduro 450,Brazil,Dec-07,74
Enduro 450,Brazil,Jan-08,75
Enduro 450,Brazil,Feb-08,79
Enduro 450,Brazil,Mar-08,78
Enduro 450,Brazil,Apr-08,77
Enduro 450,Brazil,May-08,78
Enduro 450,Brazil,Jun-08,75
Enduro 450,Brazil,Jul-08,77
Enduro 450,Brazil,Aug-08,73
Enduro 450,Brazil,Sep-08,80
Enduro 450,Brazil,Oct-08,80
Enduro 450,Brazil,Nov-08,75
Enduro 450,Brazil,Dec-08,80
Enduro 450,Argentina,Jan-07,17
Enduro 450,Argentina,Feb-07,15
Enduro 450,Argentina,Mar-07,16
Enduro 450,Argentina,Apr-07,20
Enduro 450,Argentina,May-07,15
Enduro 450,Argentina,Jun-07,12
Enduro 450,Argentina,Jul-07,19
Enduro 450,Argentina,Aug-07,18
Enduro 450,Argentina,Sep-07,18
Enduro 450,Argentina,Oct-07,18
Enduro 450,Argentina,Nov-07,14
Enduro 450,Argentina,Dec-07,18
Enduro 450,Argentina,Jan-08,20
Enduro 450,Argentina,Feb-08,13
Enduro 450,Argentina,Mar-08,12
Enduro 450,Argentina,Apr-08,19
Enduro 450,Argentina,May-08,20
Enduro 450,Argentina,Jun-08,12
Enduro 450,Argentina,Jul-08,19
Enduro 450,Argentina,Aug-08,18
Enduro 450,Argentina,Sep-08,19
Enduro 450,Argentina,Oct-08,20
Enduro 450,Argentina,Nov-08,15
Enduro 450,Argentina,Dec-08,17
Enduro 450,UK,Jan-07,60
Enduro 450,UK,Feb-07,61
Enduro 450,UK,Mar-07,66
Enduro 450,UK,Apr-07,66
Enduro 450,UK,May-07,65
Enduro 450,UK,Jun-07,67
Enduro 450,UK,Jul-07,63
Enduro 450,UK,Aug-07,59
Enduro 450,UK,Sep-07,58
Enduro 450,UK,Oct-07,66
Enduro 450,UK,Nov-07,66
Enduro 450,UK,Dec-07,65
Enduro 450,UK,Jan-08,71
Enduro 450,UK,Feb-08,74
Enduro 450,UK,Mar-08,70
Enduro 450,UK,Apr-08,75
Enduro 450,UK,May-08,76
Enduro 450,UK,Jun-08,74
Enduro 450,UK,Jul-08,71
Enduro 450,UK,Aug-08,74
Enduro 450,UK,Sep-08,73
Enduro 450,UK,Oct-08,75
Enduro 450,UK,Nov-08,69
Enduro 450,UK,Dec-08,71
Enduro 450,France,Jan-07,71
Enduro 450,France,Feb-07,69
Enduro 450,France,Mar-07,73
Enduro 450,France,Apr-07,71
Enduro 450,France,May-07,71
Enduro 450,France,Jun-07,77
Enduro 450,France,Jul-07,65
Enduro 450,France,Aug-07,65
Enduro 450,France,Sep-07,68
Enduro 450,France,Oct-07,66
Enduro 450,France,Nov-07,72
Enduro 450,France,Dec-07,66
Enduro 450,France,Jan-08,75
Enduro 450,France,Feb-08,77
Enduro 450,France,Mar-08,78
Enduro 450,France,Apr-08,82
Enduro 450,France,May-08,90
Enduro 450,France,Jun-08,90
Enduro 450,France,Jul-08,74
Enduro 450,France,Aug-08,80
Enduro 450,France,Sep-08,74
Enduro 450,France,Oct-08,81
Enduro 450,France,Nov-08,83
Enduro 450,France,Dec-08,83
Enduro 450,Germany,Jan-07,102
Enduro 450,Germany,Feb-07,103
Enduro 450,Germany,Mar-07,108
Enduro 450,Germany,Apr-07,111
Enduro 450,Germany,May-07,111
Enduro 450,Germany,Jun-07,110
Enduro 450,Germany,Jul-07,97
Enduro 450,Germany,Aug-07,106
Enduro 450,Germany,Sep-07,101
Enduro 450,Germany,Oct-07,101
Enduro 450,Germany,Nov-07,107
Enduro 450,Germany,Dec-07,111
Enduro 450,Germany,Jan-08,123
Enduro 450,Germany,Feb-08,118
Enduro 450,Germany,Mar-08,117
Enduro 450,Germany,Apr-08,131
Enduro 450,Germany,May-08,131
Enduro 450,Germany,Jun-08,130
Enduro 450,Germany,Jul-08,115
Enduro 450,Germany,Aug-08,115
Enduro 450,Germany,Sep-08,118
Enduro 450,Germany,Oct-08,119
Enduro 450,Germany,Nov-08,124
Enduro 450,Germany,Dec-08,120
Enduro 450,Spain,Jan-07,38
Enduro 450,Spain,Feb-07,40
Enduro 450,Spain,Mar-07,44
Enduro 450,Spain,Apr-07,39
Enduro 450,Spain,May-07,40
Enduro 450,Spain,Jun-07,39
Enduro 450,Spain,Jul-07,41
Enduro 450,Spain,Aug-07,41
Enduro 450,Spain,Sep-07,43
Enduro 450,Spain,Oct-07,39
Enduro 450,Spain,Nov-07,38
Enduro 450,Spain,Dec-07,37
Enduro 450,Spain,Jan-08,47
Enduro 450,Spain,Feb-08,43
Enduro 450,Spain,Mar-08,43
Enduro 450,Spain,Apr-08,44
Enduro 450,Spain,May-08,52
Enduro 450,Spain,Jun-08,49
Enduro 450,Spain,Jul-08,46
Enduro 450,Spain,Aug-08,41
Enduro 450,Spain,Sep-08,41
Enduro 450,Spain,Oct-08,45
Enduro 450,Spain,Nov-08,44
Enduro 450,Spain,Dec-08,47
Enduro 450,Italy,Jan-07,36
Enduro 450,Italy,Feb-07,41
Enduro 450,Italy,Mar-07,41
Enduro 450,Italy,Apr-07,40
Enduro 450,Italy,May-07,40
Enduro 450,Italy,Jun-07,48
Enduro 450,Italy,Jul-07,38
Enduro 450,Italy,Aug-07,42
Enduro 450,Italy,Sep-07,35
Enduro 450,Italy,Oct-07,42
Enduro 450,Italy,Nov-07,43
Enduro 450,Italy,Dec-07,42
Enduro 450,Italy,Jan-08,41
Enduro 450,Italy,Feb-08,50
Enduro 450,Italy,Mar-08,43
Enduro 450,Italy,Apr-08,52
Enduro 450,Italy,May-08,51
Enduro 450,Italy,Jun-08,47
Enduro 450,Italy,Jul-08,48
Enduro 450,Italy,Aug-08,41
Enduro 450,Italy,Sep-08,44
Enduro 450,Italy,Oct-08,44
Enduro 450,Italy,Nov-08,48
Enduro 450,Italy,Dec-08,49
Enduro 450,China,Jan-07,52
Enduro 450,China,Feb-07,56
Enduro 450,China,Mar-07,55
Enduro 450,China,Apr-07,59
Enduro 450,China,May-07,61
Enduro 450,China,Jun-07,59
Enduro 450,China,Jul-07,61
Enduro 450,China,Aug-07,63
Enduro 450,China,Sep-07,63
Enduro 450,China,Oct-07,64
Enduro 450,China,Nov-07,60
Enduro 450,China,Dec-07,62
Enduro 450,China,Jan-08,66
Enduro 450,China,Feb-08,63
Enduro 450,China,Mar-08,58
Enduro 450,China,Apr-08,59
Enduro 450,China,May-08,62
Enduro 450,China,Jun-08,64
Enduro 450,China,Jul-08,66
Enduro 450,China,Aug-08,65
Enduro 450,China,Sep-08,64
Enduro 450,China,Oct-08,62
Enduro 450,China,Nov-08,64
Enduro 450,China,Dec-08,63
Enduro 450,Japan,Jan-07,75
Enduro 450,Japan,Feb-07,71
Enduro 450,Japan,Mar-07,68
Enduro 450,Japan,Apr-07,69
Enduro 450,Japan,May-07,77
Enduro 450,Japan,Jun-07,75
Enduro 450,Japan,Jul-07,73
Enduro 450,Japan,Aug-07,78
Enduro 450,Japan,Sep-07,75
Enduro 450,Japan,Oct-07,82
Enduro 450,Japan,Nov-07,82
Enduro 450,Japan,Dec-07,83
Enduro 450,Japan,Jan-08,76
Enduro 450,Japan,Feb-08,76
Enduro 450,Japan,Mar-08,81
Enduro 450,Japan,Apr-08,80
Enduro 450,Japan,May-08,82
Enduro 450,Japan,Jun-08,83
Enduro 450,Japan,Jul-08,81
Enduro 450,Japan,Aug-08,83
Enduro 450,Japan,Sep-08,81
Enduro 450,Japan,Oct-08,86
Enduro 450,Japan,Nov-08,83
Enduro 450,Japan,Dec-08,90
Enduro 550,US,Jan-07,90
Enduro 550,US,Feb-07,92
Enduro 550,US,Mar-07,100
Enduro 550,US,Apr-07,101
Enduro 550,US,May-07,110
Enduro 550,US,Jun-07,106
Enduro 550,US,Jul-07,109
Enduro 550,US,Aug-07,108
Enduro 550,US,Sep-07,111
Enduro 550,US,Oct-07,121
Enduro 550,US,Nov-07,120
Enduro 550,US,Dec-07,118
Enduro 550,US,Jan-08,136
Enduro 550,US,Feb-08,136
Enduro 550,US,Mar-08,138
Enduro 550,US,Apr-08,142
Enduro 550,US,May-08,144
Enduro 550,US,Jun-08,151
Enduro 550,US,Jul-08,142
Enduro 550,US,Aug-08,151
Enduro 550,US,Sep-08,153
Enduro 550,US,Oct-08,151
Enduro 550,US,Nov-08,159
Enduro 550,US,Dec-08,157
Enduro 550,Canada,Jan-07,63
Enduro 550,Canada,Feb-07,68
Enduro 550,Canada,Mar-07,66
Enduro 550,Canada,Apr-07,77
Enduro 550,Canada,May-07,71
Enduro 550,Canada,Jun-07,74
Enduro 550,Canada,Jul-07,76
Enduro 550,Canada,Aug-07,79
Enduro 550,Canada,Sep-07,76
Enduro 550,Canada,Oct-07,81
Enduro 550,Canada,Nov-07,86
Enduro 550,Canada,Dec-07,84
Enduro 550,Canada,Jan-08,88
Enduro 550,Canada,Feb-08,99
Enduro 550,Canada,Mar-08,93
Enduro 550,Canada,Apr-08,96
Enduro 550,Canada,May-08,104
Enduro 550,Canada,Jun-08,106
Enduro 550,Canada,Jul-08,97
Enduro 550,Canada,Aug-08,106
Enduro 550,Canada,Sep-08,106
Enduro 550,Canada,Oct-08,106
Enduro 550,Canada,Nov-08,112
Enduro 550,Canada,Dec-08,112
Enduro 550,Brazil,Jan-07,25
Enduro 550,Brazil,Feb-07,18
Enduro 550,Brazil,Mar-07,18
Enduro 550,Brazil,Apr-07,25
Enduro 550,Brazil,May-07,21
Enduro 550,Brazil,Jun-07,20
Enduro 550,Brazil,Jul-07,21
Enduro 550,Brazil,Aug-07,25
Enduro 550,Brazil,Sep-07,24
Enduro 550,Brazil,Oct-07,22
Enduro 550,Brazil,Nov-07,25
Enduro 550,Brazil,Dec-07,27
Enduro 550,Brazil,Jan-08,26
Enduro 550,Brazil,Feb-08,33
Enduro 550,Brazil,Mar-08,28
Enduro 550,Brazil,Apr-08,31
Enduro 550,Brazil,May-08,33
Enduro 550,Brazil,Jun-08,32
Enduro 550,Brazil,Jul-08,33
Enduro 550,Brazil,Aug-08,35
Enduro 550,Brazil,Sep-08,33
Enduro 550,Brazil,Oct-08,29
Enduro 550,Brazil,Nov-08,31
Enduro 550,Brazil,Dec-08,38
Enduro 550,Argentina,Jan-07,56
Enduro 550,Argentina,Feb-07,58
Enduro 550,Argentina,Mar-07,56
Enduro 550,Argentina,Apr-07,56
Enduro 550,Argentina,May-07,57
Enduro 550,Argentina,Jun-07,63
Enduro 550,Argentina,Jul-07,60
Enduro 550,Argentina,Aug-07,60
Enduro 550,Argentina,Sep-07,60
Enduro 550,Argentina,Oct-07,66
Enduro 550,Argentina,Nov-07,61
Enduro 550,Argentina,Dec-07,63
Enduro 550,Argentina,Jan-08,76
Enduro 550,Argentina,Feb-08,70
Enduro 550,Argentina,Mar-08,72
Enduro 550,Argentina,Apr-08,82
Enduro 550,Argentina,May-08,82
Enduro 550,Argentina,Jun-08,85
Enduro 550,Argentina,Jul-08,74
Enduro 550,Argentina,Aug-08,83
Enduro 550,Argentina,Sep-08,86
Enduro 550,Argentina,Oct-08,82
Enduro 550,Argentina,Nov-08,85
Enduro 550,Argentina,Dec-08,84
Enduro 550,UK,Jan-07,50
Enduro 550,UK,Feb-07,52
Enduro 550,UK,Mar-07,53
Enduro 550,UK,Apr-07,54
Enduro 550,UK,May-07,55
Enduro 550,UK,Jun-07,57
Enduro 550,UK,Jul-07,59
Enduro 550,UK,Aug-07,53
Enduro 550,UK,Sep-07,55
Enduro 550,UK,Oct-07,56
Enduro 550,UK,Nov-07,64
Enduro 550,UK,Dec-07,62
Enduro 550,UK,Jan-08,73
Enduro 550,UK,Feb-08,73
Enduro 550,UK,Mar-08,73
Enduro 550,UK,Apr-08,84
Enduro 550,UK,May-08,77
Enduro 550,UK,Jun-08,80
Enduro 550,UK,Jul-08,72
Enduro 550,UK,Aug-08,80
Enduro 550,UK,Sep-08,76
Enduro 550,UK,Oct-08,77
Enduro 550,UK,Nov-08,85
Enduro 550,UK,Dec-08,81
Enduro 550,France,Jan-07,40
Enduro 550,France,Feb-07,40
Enduro 550,France,Mar-07,39
Enduro 550,France,Apr-07,39
Enduro 550,France,May-07,40
Enduro 550,France,Jun-07,39
Enduro 550,France,Jul-07,41
Enduro 550,France,Aug-07,44
Enduro 550,France,Sep-07,40
Enduro 550,France,Oct-07,47
Enduro 550,France,Nov-07,41
Enduro 550,France,Dec-07,44
Enduro 550,France,Jan-08,48
Enduro 550,France,Feb-08,47
Enduro 550,France,Mar-08,56
Enduro 550,France,Apr-08,55
Enduro 550,France,May-08,54
Enduro 550,France,Jun-08,62
Enduro 550,France,Jul-08,56
Enduro 550,France,Aug-08,58
Enduro 550,France,Sep-08,54
Enduro 550,France,Oct-08,55
Enduro 550,France,Nov-08,58
Enduro 550,France,Dec-08,56
Enduro 550,Germany,Jan-07,89
Enduro 550,Germany,Feb-07,91
Enduro 550,Germany,Mar-07,97
Enduro 550,Germany,Apr-07,99
Enduro 550,Germany,May-07,103
Enduro 550,Germany,Jun-07,108
Enduro 550,Germany,Jul-07,100
Enduro 550,Germany,Aug-07,95
Enduro 550,Germany,Sep-07,106
Enduro 550,Germany,Oct-07,106
Enduro 550,Germany,Nov-07,113
Enduro 550,Germany,Dec-07,115
Enduro 550,Germany,Jan-08,122
Enduro 550,Germany,Feb-08,127
Enduro 550,Germany,Mar-08,133
Enduro 550,Germany,Apr-08,142
Enduro 550,Germany,May-08,141
Enduro 550,Germany,Jun-08,152
Enduro 550,Germany,Jul-08,135
Enduro 550,Germany,Aug-08,135
Enduro 550,Germany,Sep-08,144
Enduro 550,Germany,Oct-08,140
Enduro 550,Germany,Nov-08,149
Enduro 550,Germany,Dec-08,149
Enduro 550,Spain,Jan-07,57
Enduro 550,Spain,Feb-07,63
Enduro 550,Spain,Mar-07,65
Enduro 550,Spain,Apr-07,72
Enduro 550,Spain,May-07,69
Enduro 550,Spain,Jun-07,74
Enduro 550,Spain,Jul-07,71
Enduro 550,Spain,Aug-07,68
Enduro 550,Spain,Sep-07,68
Enduro 550,Spain,Oct-07,67
Enduro 550,Spain,Nov-07,70
Enduro 550,Spain,Dec-07,74
Enduro 550,Spain,Jan-08,81
Enduro 550,Spain,Feb-08,90
Enduro 550,Spain,Mar-08,89
Enduro 550,Spain,Apr-08,100
Enduro 550,Spain,May-08,103
Enduro 550,Spain,Jun-08,102
Enduro 550,Spain,Jul-08,90
Enduro 550,Spain,Aug-08,93
Enduro 550,Spain,Sep-08,98
Enduro 550,Spain,Oct-08,93
Enduro 550,Spain,Nov-08,98
Enduro 550,Spain,Dec-08,103
Enduro 550,Italy,Jan-07,95
Enduro 550,Italy,Feb-07,99
Enduro 550,Italy,Mar-07,106
Enduro 550,Italy,Apr-07,112
Enduro 550,Italy,May-07,116
Enduro 550,Italy,Jun-07,120
Enduro 550,Italy,Jul-07,110
Enduro 550,Italy,Aug-07,106
Enduro 550,Italy,Sep-07,111
Enduro 550,Italy,Oct-07,112
Enduro 550,Italy,Nov-07,120
Enduro 550,Italy,Dec-07,125
Enduro 550,Italy,Jan-08,139
Enduro 550,Italy,Feb-08,144
Enduro 550,Italy,Mar-08,146
Enduro 550,Italy,Apr-08,160
Enduro 550,Italy,May-08,164
Enduro 550,Italy,Jun-08,162
Enduro 550,Italy,Jul-08,151
Enduro 550,Italy,Aug-08,148
Enduro 550,Italy,Sep-08,153
Enduro 550,Italy,Oct-08,161
Enduro 550,Italy,Nov-08,161
Enduro 550,Italy,Dec-08,170
Enduro 550,China,Jan-07,103
Enduro 550,China,Feb-07,103
Enduro 550,China,Mar-07,109
Enduro 550,China,Apr-07,111
Enduro 550,China,May-07,113
Enduro 550,China,Jun-07,125
Enduro 550,China,Jul-07,123
Enduro 550,China,Aug-07,127
Enduro 550,China,Sep-07,134
Enduro 550,China,Oct-07,138
Enduro 550,China,Nov-07,135
Enduro 550,China,Dec-07,137
Enduro 550,China,Jan-08,148
Enduro 550,China,Feb-08,147
Enduro 550,China,Mar-08,156
Enduro 550,China,Apr-08,159
Enduro 550,China,May-08,155
Enduro 550,China,Jun-08,162
Enduro 550,China,Jul-08,164
Enduro 550,China,Aug-08,166
Enduro 550,China,Sep-08,177
Enduro 550,China,Oct-08,174
Enduro 550,China,Nov-08,184
Enduro 550,China,Dec-08,180
Enduro 550,Japan,Jan-07,84
Enduro 550,Japan,Feb-07,86
Enduro 550,Japan,Mar-07,85
Enduro 550,Japan,Apr-07,91
Enduro 550,Japan,May-07,93
Enduro 550,Japan,Jun-07,100
Enduro 550,Japan,Jul-07,102
Enduro 550,Japan,Aug-07,104
Enduro 550,Japan,Sep-07,102
Enduro 550,Japan,Oct-07,109
Enduro 550,Japan,Nov-07,114
Enduro 550,Japan,Dec-07,112
Enduro 550,Japan,Jan-08,115
Enduro 550,Japan,Feb-08,121
Enduro 550,Japan,Mar-08,119
Enduro 550,Japan,Apr-08,128
Enduro 550,Japan,May-08,125
Enduro 550,Japan,Jun-08,134
Enduro 550,Japan,Jul-08,128
Enduro 550,Japan,Aug-08,137
Enduro 550,Japan,Sep-08,136
Enduro 550,Japan,Oct-08,146
Enduro 550,Japan,Nov-08,145
Enduro 550,Japan,Dec-08,142
CRX500,US,Jan-07,61
CRX500,US,Feb-07,65
CRX500,US,Mar-07,66
CRX500,US,Apr-07,61
CRX500,US,May-07,61
CRX500,US,Jun-07,59
CRX500,US,Jul-07,55
CRX500,US,Aug-07,57
CRX500,US,Sep-07,56
CRX500,US,Oct-07,56
CRX500,US,Nov-07,49
CRX500,US,Dec-07,55
CRX500,US,Jan-08,53
CRX500,US,Feb-08,53
CRX500,US,Mar-08,55
