Product,Market,Month,Value
Enduro 350,US,Jan-07,736
Enduro 350,US,Feb-07,692
Enduro 350,US,Mar-07,728
Enduro 350,US,Apr-07,736
Enduro 350,US,May-07,730
Enduro 350,US,Jun-07,693
Enduro 350,US,Jul-07,693
Enduro 350,US,Aug-07,722
Enduro 350,US,Sep-07,723
Enduro 350,US,Oct-07,734
Enduro 350,US,Nov-07,720
Enduro 350,US,Dec-07,704
Enduro 350,US,Jan-08,735
Enduro 350,US,Feb-08,717
Enduro 350,US,Mar-08,718
Enduro 350,US,Apr-08,692
Enduro 350,US,May-08,738
Enduro 350,US,Jun-08,719
Enduro 350,US,Jul-08,722
Enduro 350,US,Aug-08,702
Enduro 350,US,Sep-08,719
Enduro 350,US,Oct-08,740
Enduro 350,US,Nov-08,721
Enduro 350,US,Dec-08,709
Enduro 350,Canada,Jan-07,705
Enduro 350,Canada,Feb-07,727
Enduro 350,Canada,Mar-07,740
Enduro 350,Canada,Apr-07,741
Enduro 350,Canada,May-07,735
Enduro 350,Canada,Jun-07,727
Enduro 350,Canada,Jul-07,728
Enduro 350,Canada,Aug-07,733
Enduro 350,Canada,Sep-07,734
Enduro 350,Canada,Oct-07,715
Enduro 350,Canada,Nov-07,717
Enduro 350,Canada,Dec-07,704
Enduro 350,Canada,Jan-08,705
Enduro 350,Canada,Feb-08,729
Enduro 350,Canada,Mar-08,696
Enduro 350,Canada,Apr-08,736
Enduro 350,Canada,May-08,707
Enduro 350,Canada,Jun-08,740
Enduro 350,Canada,Jul-08,718
Enduro 350,Canada,Aug-08,701
Enduro 350,Canada,Sep-08,704
Enduro 350,Canada,Oct-08,695
Enduro 350,Canada,Nov-08,703
Enduro 350,Canada,Dec-08,718
Enduro 350,Brazil,Jan-07,736
Enduro 350,Brazil,Feb-07,708
Enduro 350,Brazil,Mar-07,734
Enduro 350,Brazil,Apr-07,732
Enduro 350,Brazil,May-07,693
Enduro 350,Brazil,Jun-07,739
Enduro 350,Brazil,Jul-07,699
Enduro 350,Brazil,Aug-07,692
Enduro 350,Brazil,Sep-07,717
Enduro 350,Brazil,Oct-07,727
Enduro 350,Brazil,Nov-07,723
Enduro 350,Brazil,Dec-07,741
Enduro 350,Brazil,Jan-08,714
Enduro 350,Brazil,Feb-08,739
Enduro 350,Brazil,Mar-08,696
Enduro 350,Brazil,Apr-08,727
Enduro 350,Brazil,May-08,730
Enduro 350,Brazil,Jun-08,723
Enduro 350,Brazil,Jul-08,692
Enduro 350,Brazil,Aug-08,699
Enduro 350,Brazil,Sep-08,705
Enduro 350,Brazil,Oct-08,720
Enduro 350,Brazil,Nov-08,704
Enduro 350,Brazil,Dec-08,734
Enduro 350,Argentina,Jan-07,737
Enduro 350,Argentina,Feb-07,717
Enduro 350,Argentina,Mar-07,722
Enduro 350,Argentina,Apr-07,728
Enduro 350,Argentina,May-07,731
Enduro 350,Argentina,Jun-07,703
Enduro 350,Argentina,Jul-07,702
Enduro 350,Argentina,Aug-07,706
Enduro 350,Argentina,Sep-07,737
Enduro 350,Argentina,Oct-07,702
Enduro 350,Argentina,Nov-07,741
Enduro 350,Argentina,Dec-07,702
Enduro 350,Argentina,Jan-08,734
Enduro 350,Argentina,Feb-08,722
Enduro 350,Argentina,Mar-08,714
Enduro 350,Argentina,Apr-08,710
Enduro 350,Argentina,May-08,737
Enduro 350,Argentina,Jun-08,705
Enduro 350,Argentina,Jul-08,711
Enduro 350,Argentina,Aug-08,711
Enduro 350,Argentina,Sep-08,736
Enduro 350,Argentina,Oct-08,715
Enduro 350,Argentina,Nov-08,704
Enduro 350,Argentina,Dec-08,735
Enduro 350,UK,Jan-07,722
Enduro 350,UK,Feb-07,734
Enduro 350,UK,Mar-07,712
Enduro 350,UK,Apr-07,715
Enduro 350,UK,May-07,741
Enduro 350,UK,Jun-07,713
Enduro 350,UK,Jul-07,726
Enduro 350,UK,Aug-07,703
Enduro 350,UK,Sep-07,720
Enduro 350,UK,Oct-07,720
Enduro 350,UK,Nov-07,726
Enduro 350,UK,Dec-07,699
Enduro 350,UK,Jan-08,741
Enduro 350,UK,Feb-08,709
Enduro 350,UK,Mar-08,724
Enduro 350,UK,Apr-08,738
Enduro 350,UK,May-08,728
Enduro 350,UK,Jun-08,701
Enduro 350,UK,Jul-08,728
Enduro 350,UK,Aug-08,719
Enduro 350,UK,Sep-08,717
Enduro 350,UK,Oct-08,707
Enduro 350,UK,Nov-08,721
Enduro 350,UK,Dec-08,698
Enduro 350,France,Jan-07,728
Enduro 350,France,Feb-07,698
Enduro 350,France,Mar-07,709
Enduro 350,France,Apr-07,728
Enduro 350,France,May-07,702
Enduro 350,France,Jun-07,702
Enduro 350,France,Jul-07,705
Enduro 350,France,Aug-07,705
Enduro 350,France,Sep-07,709
Enduro 350,France,Oct-07,732
Enduro 350,France,Nov-07,730
Enduro 350,France,Dec-07,701
Enduro 350,France,Jan-08,721
Enduro 350,France,Feb-08,729
Enduro 350,France,Mar-08,704
Enduro 350,France,Apr-08,705
Enduro 350,France,May-08,726
Enduro 350,France,Jun-08,719
Enduro 350,France,Jul-08,704
Enduro 350,France,Aug-08,719
Enduro 350,France,Sep-08,721
Enduro 350,France,Oct-08,734
Enduro 350,France,Nov-08,726
Enduro 350,France,Dec-08,725
Enduro 350,Germany,Jan-07,706
Enduro 350,Germany,Feb-07,738
Enduro 350,Germany,Mar-07,741
Enduro 350,Germany,Apr-07,725
Enduro 350,Germany,May-07,716
Enduro 350,Germany,Jun-07,692
Enduro 350,Germany,Jul-07,706
Enduro 350,Germany,Aug-07,735
Enduro 350,Germany,Sep-07,710
Enduro 350,Germany,Oct-07,735
Enduro 350,Germany,Nov-07,718
Enduro 350,Germany,Dec-07,735
Enduro 350,Germany,Jan-08,729
Enduro 350,Germany,Feb-08,728
Enduro 350,Germany,Mar-08,734
Enduro 350,Germany,Apr-08,711
Enduro 350,Germany,May-08,733
Enduro 350,Germany,Jun-08,723
Enduro 350,Germany,Jul-08,722
Enduro 350,Germany,Aug-08,718
Enduro 350,Germany,Sep-08,725
Enduro 350,Germany,Oct-08,696
Enduro 350,Germany,Nov-08,700
Enduro 350,Germany,Dec-08,709
Enduro 350,Spain,Jan-07,697
Enduro 350,Spain,Feb-07,741
Enduro 350,Spain,Mar-07,698
Enduro 350,Spain,Apr-07,692
Enduro 350,Spain,May-07,693
Enduro 350,Spain,Jun-07,703
Enduro 350,Spain,Jul-07,729
Enduro 350,Spain,Aug-07,734
Enduro 350,Spain,Sep-07,740
Enduro 350,Spain,Oct-07,704
Enduro 350,Spain,Nov-07,704
Enduro 350,Spain,Dec-07,703
Enduro 350,Spain,Jan-08,732
Enduro 350,Spain,Feb-08,695
Enduro 350,Spain,Mar-08,725
Enduro 350,Spain,Apr-08,700
Enduro 350,Spain,May-08,730
Enduro 350,Spain,Jun-08,716
Enduro 350,Spain,Jul-08,736
Enduro 350,Spain,Aug-08,693
Enduro 350,Spain,Sep-08,692
Enduro 350,Spain,Oct-08,708
Enduro 350,Spain,Nov-08,730
Enduro 350,Spain,Dec-08,704
Enduro 350,Italy,Jan-07,728
Enduro 350,Italy,Feb-07,711
Enduro 350,Italy,Mar-07,741
Enduro 350,Italy,Apr-07,696
Enduro 350,Italy,May-07,722
Enduro 350,Italy,Jun-07,736
Enduro 350,Italy,Jul-07,720
Enduro 350,Italy,Aug-07,738
Enduro 350,Italy,Sep-07,739
Enduro 350,Italy,Oct-07,726
Enduro 350,Italy,Nov-07,702
Enduro 350,Italy,Dec-07,694
Enduro 350,Italy,Jan-08,706
Enduro 350,Italy,Feb-08,726
Enduro 350,Italy,Mar-08,706
Enduro 350,Italy,Apr-08,695
Enduro 350,Italy,May-08,702
Enduro 350,Italy,Jun-08,715
Enduro 350,Italy,Jul-08,733
Enduro 350,Italy,Aug-08,738
Enduro 350,Italy,Sep-08,701
Enduro 350,Italy,Oct-08,699
Enduro 350,Italy,Nov-08,717
Enduro 350,Italy,Dec-08,727
Enduro 350,China,Jan-07,693
Enduro 350,China,Feb-07,726
Enduro 350,China,Mar-07,726
Enduro 350,China,Apr-07,715
Enduro 350,China,May-07,727
Enduro 350,China,Jun-07,731
Enduro 350,China,Jul-07,734
Enduro 350,China,Aug-07,707
Enduro 350,China,Sep-07,703
Enduro 350,China,Oct-07,716
Enduro 350,China,Nov-07,699
Enduro 350,China,Dec-07,717
Enduro 350,China,Jan-08,708
Enduro 350,China,Feb-08,740
Enduro 350,China,Mar-08,723
Enduro 350,China,Apr-08,724
Enduro 350,China,May-08,739
Enduro 350,China,Jun-08,695
Enduro 350,China,Jul-08,693
Enduro 350,China,Aug-08,734
Enduro 350,China,Sep-08,737
Enduro 350,China,Oct-08,727
Enduro 350,China,Nov-08,713
Enduro 350,China,Dec-08,709
Enduro 350,Japan,Jan-07,700
Enduro 350,Japan,Feb-07,716
Enduro 350,Japan,Mar-07,711
Enduro 350,Japan,Apr-07,698
Enduro 350,Japan,May-07,721
Enduro 350,Japan,Jun-07,719
Enduro 350,Japan,Jul-07,738
Enduro 350,Japan,Aug-07,697
Enduro 350,Japan,Sep-07,694
Enduro 350,Japan,Oct-07,692
Enduro 350,Japan,Nov-07,708
Enduro 350,Japan,Dec-07,717
Enduro 350,Japan,Jan-08,713
Enduro 350,Japan,Feb-08,731
Enduro 350,Japan,Mar-08,710
Enduro 350,Japan,Apr-08,738
Enduro 350,Japan,May-08,729
Enduro 350,Japan,Jun-08,736
Enduro 350,Japan,Jul-08,715
Enduro 350,Japan,Aug-08,713
Enduro 350,Japan,Sep-08,727
Enduro 350,Japan,Oct-08,718
Enduro 350,Japan,Nov-08,724
Enduro 350,Japan,Dec-08,736
Enduro 450,US,Jan-07,691
Enduro 450,US,Feb-07,668
Enduro 450,US,Mar-07,699
Enduro 450,US,Apr-07,679
Enduro 450,US,May-07,697
Enduro 450,US,Jun-07,693
Enduro 450,US,Jul-07,687
Enduro 450,US,Aug-07,683
Enduro 450,US,Sep-07,683
Enduro 450,US,Oct-07,704
Enduro 450,US,Nov-07,684
Enduro 450,US,Dec-07,704
Enduro 450,US,Jan-08,695
Enduro 450,US,Feb-08,682
Enduro 450,US,Mar-08,670
Enduro 450,US,Apr-08,708
Enduro 450,US,May-08,671
Enduro 450,US,Jun-08,691
Enduro 450,US,Jul-08,693
Enduro 450,US,Aug-08,687
Enduro 450,US,Sep-08,702
Enduro 450,US,Oct-08,697
Enduro 450,US,Nov-08,685
Enduro 450,US,Dec-08,678
Enduro 450,Canada,Jan-07,679
Enduro 450,Canada,Feb-07,677
Enduro 450,Canada,Mar-07,704
Enduro 450,Canada,Apr-07,689
Enduro 450,Canada,May-07,717
Enduro 450,Canada,Jun-07,697
Enduro 450,Canada,Jul-07,682
Enduro 450,Canada,Aug-07,715
Enduro 450,Canada,Sep-07,714
Enduro 450,Canada,Oct-07,672
Enduro 450,Canada,Nov-07,707
Enduro 450,Canada,Dec-07,700
Enduro 450,Canada,Jan-08,672
Enduro 450,Canada,Feb-08,668
Enduro 450,Canada,Mar-08,697
Enduro 450,Canada,Apr-08,702
Enduro 450,Canada,May-08,709
Enduro 450,Canada,Jun-08,681
Enduro 450,Canada,Jul-08,690
Enduro 450,Canada,Aug-08,714
Enduro 450,Canada,Sep-08,687
Enduro 450,Canada,Oct-08,683
Enduro 450,Canada,Nov-08,714
Enduro 450,Canada,Dec-08,696
Enduro 450,Brazil,Jan-07,715
Enduro 450,Brazil,Feb-07,680
Enduro 450,Brazil,Mar-07,717
Enduro 450,Brazil,Apr-07,695
Enduro 450,Brazil,May-07,696
Enduro 450,Brazil,Jun-07,669
Enduro 450,Brazil,Jul-07,706
Enduro 450,Brazil,Aug-07,671
Enduro 450,Brazil,Sep-07,678
Enduro 450,Brazil,Oct-07,704
Enduro 450,Brazil,Nov-07,671
Enduro 450,Brazil,Dec-07,711
Enduro 450,Brazil,Jan-08,698
Enduro 450,Brazil,Feb-08,708
Enduro 450,Brazil,Mar-08,709
Enduro 450,Brazil,Apr-08,698
Enduro 450,Brazil,May-08,685
Enduro 450,Brazil,Jun-08,672
Enduro 450,Brazil,Jul-08,695
Enduro 450,Brazil,Aug-08,668
Enduro 450,Brazil,Sep-08,707
Enduro 450,Brazil,Oct-08,717
Enduro 450,Brazil,Nov-08,676
Enduro 450,Brazil,Dec-08,671
Enduro 450,Argentina,Jan-07,675
Enduro 450,Argentina,Feb-07,694
Enduro 450,Argentina,Mar-07,696
Enduro 450,Argentina,Apr-07,699
Enduro 450,Argentina,May-07,707
Enduro 450,Argentina,Jun-07,717
Enduro 450,Argentina,Jul-07,671
Enduro 450,Argentina,Aug-07,701
Enduro 450,Argentina,Sep-07,686
Enduro 450,Argentina,Oct-07,713
Enduro 450,Argentina,Nov-07,681
Enduro 450,Argentina,Dec-07,710
Enduro 450,Argentina,Jan-08,695
Enduro 450,Argentina,Feb-08,673
Enduro 450,Argentina,Mar-08,668
Enduro 450,Argentina,Apr-08,712
Enduro 450,Argentina,May-08,693
Enduro 450,Argentina,Jun-08,671
Enduro 450,Argentina,Jul-08,713
Enduro 450,Argentina,Aug-08,688
Enduro 450,Argentina,Sep-08,709
Enduro 450,Argentina,Oct-08,691
Enduro 450,Argentina,Nov-08,713
Enduro 450,Argentina,Dec-08,690
Enduro 450,UK,Jan-07,689
Enduro 450,UK,Feb-07,715
Enduro 450,UK,Mar-07,677
Enduro 450,UK,Apr-07,708
Enduro 450,UK,May-07,687
Enduro 450,UK,Jun-07,677
Enduro 450,UK,Jul-07,677
Enduro 450,UK,Aug-07,697
Enduro 450,UK,Sep-07,682
Enduro 450,UK,Oct-07,673
Enduro 450,UK,Nov-07,707
Enduro 450,UK,Dec-07,683
Enduro 450,UK,Jan-08,708
Enduro 450,UK,Feb-08,695
Enduro 450,UK,Mar-08,693
Enduro 450,UK,Apr-08,706
Enduro 450,UK,May-08,715
Enduro 450,UK,Jun-08,673
Enduro 450,UK,Jul-08,669
Enduro 450,UK,Aug-08,707
Enduro 450,UK,Sep-08,710
Enduro 450,UK,Oct-08,694
Enduro 450,UK,Nov-08,708
Enduro 450,UK,Dec-08,681
Enduro 450,France,Jan-07,672
Enduro 450,France,Feb-07,693
Enduro 450,France,Mar-07,682
Enduro 450,France,Apr-07,695
Enduro 450,France,May-07,711
Enduro 450,France,Jun-07,678
Enduro 450,France,Jul-07,689
Enduro 450,France,Aug-07,699
Enduro 450,France,Sep-07,717
Enduro 450,France,Oct-07,712
Enduro 450,France,Nov-07,711
Enduro 450,France,Dec-07,668
Enduro 450,France,Jan-08,689
Enduro 450,France,Feb-08,670
Enduro 450,France,Mar-08,682
Enduro 450,France,Apr-08,708
Enduro 450,France,May-08,711
Enduro 450,France,Jun-08,681
Enduro 450,France,Jul-08,681
Enduro 450,France,Aug-08,676
Enduro 450,France,Sep-08,710
Enduro 450,France,Oct-08,704
Enduro 450,France,Nov-08,668
Enduro 450,France,Dec-08,710
Enduro 450,Germany,Jan-07,686
Enduro 450,Germany,Feb-07,691
Enduro 450,Germany,Mar-07,700
Enduro 450,Germany,Apr-07,678
Enduro 450,Germany,May-07,693
Enduro 450,Germany,Jun-07,707
Enduro 450,Germany,Jul-07,678
Enduro 450,Germany,Aug-07,689
Enduro 450,Germany,Sep-07,696
Enduro 450,Germany,Oct-07,711
Enduro 450,Germany,Nov-07,706
Enduro 450,Germany,Dec-07,716
Enduro 450,Germany,Jan-08,700
Enduro 450,Germany,Feb-08,709
Enduro 450,Germany,Mar-08,671
Enduro 450,Germany,Apr-08,671
Enduro 450,Germany,May-08,683
Enduro 450,Germany,Jun-08,716
Enduro 450,Germany,Jul-08,674
Enduro 450,Germany,Aug-08,708
Enduro 450,Germany,Sep-08,681
Enduro 450,Germany,Oct-08,678
Enduro 450,Germany,Nov-08,699
Enduro 450,Germany,Dec-08,699
Enduro 450,Spain,Jan-07,705
Enduro 450,Spain,Feb-07,668
Enduro 450,Spain,Mar-07,714
Enduro 450,Spain,Apr-07,702
Enduro 450,Spain,May-07,709
Enduro 450,Spain,Jun-07,687
Enduro 450,Spain,Jul-07,684
Enduro 450,Spain,Aug-07,711
Enduro 450,Spain,Sep-07,686
Enduro 450,Spain,Oct-07,672
Enduro 450,Spain,Nov-07,679
Enduro 450,Spain,Dec-07,714
Enduro 450,Spain,Jan-08,710
Enduro 450,Spain,Feb-08,699
Enduro 450,Spain,Mar-08,695
Enduro 450,Spain,Apr-08,707
Enduro 450,Spain,May-08,675
Enduro 450,Spain,Jun-08,714
Enduro 450,Spain,Jul-08,692
Enduro 450,Spain,Aug-08,681
Enduro 450,Spain,Sep-08,705
Enduro 450,Spain,Oct-08,700
Enduro 450,Spain,Nov-08,672
Enduro 450,Spain,Dec-08,683
Enduro 450,Italy,Jan-07,713
Enduro 450,Italy,Feb-07,688
Enduro 450,Italy,Mar-07,677
Enduro 450,Italy,Apr-07,671
Enduro 450,Italy,May-07,687
Enduro 450,Italy,Jun-07,705
Enduro 450,Italy,Jul-07,699
Enduro 450,Italy,Aug-07,709
Enduro 450,Italy,Sep-07,705
Enduro 450,Italy,Oct-07,709
Enduro 450,Italy,Nov-07,682
Enduro 450,Italy,Dec-07,698
Enduro 450,Italy,Jan-08,709
Enduro 450,Italy,Feb-08,688
Enduro 450,Italy,Mar-08,703
Enduro 450,Italy,Apr-08,671
Enduro 450,Italy,May-08,712
Enduro 450,Italy,Jun-08,679
Enduro 450,Italy,Jul-08,701
Enduro 450,Italy,Aug-08,691
Enduro 450,Italy,Sep-08,705
Enduro 450,Italy,Oct-08,705
Enduro 450,Italy,Nov-08,672
Enduro 450,Italy,Dec-08,668
Enduro 450,China,Jan-07,717
Enduro 450,China,Feb-07,704
Enduro 450,China,Mar-07,685
Enduro 450,China,Apr-07,707
Enduro 450,China,May-07,689
Enduro 450,China,Jun-07,684
Enduro 450,China,Jul-07,702
Enduro 450,China,Aug-07,699
Enduro 450,China,Sep-07,687
Enduro 450,China,Oct-07,693
Enduro 450,China,Nov-07,672
Enduro 450,China,Dec-07,714
Enduro 450,China,Jan-08,707
Enduro 450,China,Feb-08,691
Enduro 450,China,Mar-08,690
Enduro 450,China,Apr-08,702
Enduro 450,China,May-08,668
Enduro 450,China,Jun-08,687
Enduro 450,China,Jul-08,681
Enduro 450,China,Aug-08,713
Enduro 450,China,Sep-08,670
Enduro 450,China,Oct-08,674
Enduro 450,China,Nov-08,696
Enduro 450,China,Dec-08,708
Enduro 450,Japan,Jan-07,705
Enduro 450,Japan,Feb-07,701
Enduro 450,Japan,Mar-07,690
Enduro 450,Japan,Apr-07,672
Enduro 450,Japan,May-07,691
Enduro 450,Japan,Jun-07,679
Enduro 450,Japan,Jul-07,713
Enduro 450,Japan,Aug-07,715
Enduro 450,Japan,Sep-07,700
Enduro 450,Japan,Oct-07,687
Enduro 450,Japan,Nov-07,707
Enduro 450,Japan,Dec-07,680
Enduro 450,Japan,Jan-08,687
Enduro 450,Japan,Feb-08,713
Enduro 450,Japan,Mar-08,675
Enduro 450,Japan,Apr-08,702
Enduro 450,Japan,May-08,677
Enduro 450,Japan,Jun-08,680
Enduro 450,Japan,Jul-08,717
Enduro 450,Japan,Aug-08,695
Enduro 450,Japan,Sep-08,700
Enduro 450,Japan,Oct-08,680
Enduro 450,Japan,Nov-08,717
Enduro 450,Japan,Dec-08,693
Enduro 550,US,Jan-07,1047
Enduro 550,US,Feb-07,1048
Enduro 550,US,Mar-07,1084
Enduro 550,US,Apr-07,1067
Enduro 550,US,May-07,1062
Enduro 550,US,Jun-07,1062
Enduro 550,US,Jul-07,1049
Enduro 550,US,Aug-07,1043
Enduro 550,US,Sep-07,1082
Enduro 550,US,Oct-07,1083
Enduro 550,US,Nov-07,1085
Enduro 550,US,Dec-07,1065
Enduro 550,US,Jan-08,1047
Enduro 550,US,Feb-08,1089
Enduro 550,US,Mar-08,1067
Enduro 550,US,Apr-08,1080
Enduro 550,US,May-08,1073
Enduro 550,US,Jun-08,1049
Enduro 550,US,Jul-08,1075
Enduro 550,US,Aug-08,1076
Enduro 550,US,Sep-08,1072
Enduro 550,US,Oct-08,1050
Enduro 550,US,Nov-08,1080
Enduro 550,US,Dec-08,1090
Enduro 550,Canada,Jan-07,1068
Enduro 550,Canada,Feb-07,1067
Enduro 550,Canada,Mar-07,1046
Enduro 550,Canada,Apr-07,1064
Enduro 550,Canada,May-07,1077
Enduro 550,Canada,Jun-07,1063
Enduro 550,Canada,Jul-07,1061
Enduro 550,Canada,Aug-07,1061
Enduro 550,Canada,Sep-07,1055
Enduro 550,Canada,Oct-07,1090
Enduro 550,Canada,Nov-07,1077
Enduro 550,Canada,Dec-07,1068
Enduro 550,Canada,Jan-08,1061
Enduro 550,Canada,Feb-08,1084
Enduro 550,Canada,Mar-08,1060
Enduro 550,Canada,Apr-08,1072
Enduro 550,Canada,May-08,1086
Enduro 550,Canada,Jun-08,1073
Enduro 550,Canada,Jul-08,1078
Enduro 550,Canada,Aug-08,1073
Enduro 550,Canada,Sep-08,1088
Enduro 550,Canada,Oct-08,1087
Enduro 550,Canada,Nov-08,1063
Enduro 550,Canada,Dec-08,1073
Enduro 550,Brazil,Jan-07,1085
Enduro 550,Brazil,Feb-07,1089
Enduro 550,Brazil,Mar-07,1050
Enduro 550,Brazil,Apr-07,1076
Enduro 550,Brazil,May-07,1070
Enduro 550,Brazil,Jun-07,1087
Enduro 550,Brazil,Jul-07,1079
Enduro 550,Brazil,Aug-07,1070
Enduro 550,Brazil,Sep-07,1072
Enduro 550,Brazil,Oct-07,1069
Enduro 550,Brazil,Nov-07,1077
Enduro 550,Brazil,Dec-07,1077
Enduro 550,Brazil,Jan-08,1053
Enduro 550,Brazil,Feb-08,1088
Enduro 550,Brazil,Mar-08,1069
Enduro 550,Brazil,Apr-08,1069
Enduro 550,Brazil,May-08,1092
Enduro 550,Brazil,Jun-08,1089
Enduro 550,Brazil,Jul-08,1044
Enduro 550,Brazil,Aug-08,1079
Enduro 550,Brazil,Sep-08,1068
Enduro 550,Brazil,Oct-08,1049
Enduro 550,Brazil,Nov-08,1049
Enduro 550,Brazil,Dec-08,1057
Enduro 550,Argentina,Jan-07,1070
Enduro 550,Argentina,Feb-07,1049
Enduro 550,Argentina,Mar-07,1061
Enduro 550,Argentina,Apr-07,1054
Enduro 550,Argentina,May-07,1050
Enduro 550,Argentina,Jun-07,1075
Enduro 550,Argentina,Jul-07,1056
Enduro 550,Argentina,Aug-07,1092
Enduro 550,Argentina,Sep-07,1082
Enduro 550,Argentina,Oct-07,1044
Enduro 550,Argentina,Nov-07,1055
Enduro 550,Argentina,Dec-07,1069
Enduro 550,Argentina,Jan-08,1064
Enduro 550,Argentina,Feb-08,1075
Enduro 550,Argentina,Mar-08,1074
Enduro 550,Argentina,Apr-08,1085
Enduro 550,Argentina,May-08,1077
Enduro 550,Argentina,Jun-08,1058
Enduro 550,Argentina,Jul-08,1081
Enduro 550,Argentina,Aug-08,1049
Enduro 550,Argentina,Sep-08,1045
Enduro 550,Argentina,Oct-08,1058
Enduro 550,Argentina,Nov-08,1077
Enduro 550,Argentina,Dec-08,1047
Enduro 550,UK,Jan-07,1091
Enduro 550,UK,Feb-07,1065
Enduro 550,UK,Mar-07,1077
Enduro 550,UK,Apr-07,1071
Enduro 550,UK,May-07,1052
Enduro 550,UK,Jun-07,1045
Enduro 550,UK,Jul-07,1065
Enduro 550,UK,Aug-07,1089
Enduro 550,UK,Sep-07,1089
Enduro 550,UK,Oct-07,1060
Enduro 550,UK,Nov-07,1044
Enduro 550,UK,Dec-07,1056
Enduro 550,UK,Jan-08,1085
Enduro 550,UK,Feb-08,1063
Enduro 550,UK,Mar-08,1048
Enduro 550,UK,Apr-08,1055
Enduro 550,UK,May-08,1054
Enduro 550,UK,Jun-08,1071
Enduro 550,UK,Jul-08,1054
Enduro 550,UK,Aug-08,1051
Enduro 550,UK,Sep-08,1087
Enduro 550,UK,Oct-08,1047
Enduro 550,UK,Nov-08,1083
Enduro 550,UK,Dec-08,1061
Enduro 550,France,Jan-07,1087
Enduro 550,France,Feb-07,1053
Enduro 550,France,Mar-07,1083
Enduro 550,France,Apr-07,1089
Enduro 550,France,May-07,1076
Enduro 550,France,Jun-07,1083
Enduro 550,France,Jul-07,1051
Enduro 550,France,Aug-07,1087
Enduro 550,France,Sep-07,1047
Enduro 550,France,Oct-07,1058
Enduro 550,France,Nov-07,1071
Enduro 550,France,Dec-07,1084
Enduro 550,France,Jan-08,1052
Enduro 550,France,Feb-08,1092
Enduro 550,France,Mar-08,1081
Enduro 550,France,Apr-08,1091
Enduro 550,France,May-08,1071
Enduro 550,France,Jun-08,1058
Enduro 550,France,Jul-08,1071
Enduro 550,France,Aug-08,1084
Enduro 550,France,Sep-08,1068
Enduro 550,France,Oct-08,1046
Enduro 550,France,Nov-08,1059
Enduro 550,France,Dec-08,1086
Enduro 550,Germany,Jan-07,1066
Enduro 550,Germany,Feb-07,1058
Enduro 550,Germany,Mar-07,1092
Enduro 550,Germany,Apr-07,1076
Enduro 550,Germany,May-07,1091
Enduro 550,Germany,Jun-07,1088
Enduro 550,Germany,Jul-07,1087
Enduro 550,Germany,Aug-07,1071
Enduro 550,Germany,Sep-07,1045
Enduro 550,Germany,Oct-07,1046
Enduro 550,Germany,Nov-07,1060
Enduro 550,Germany,Dec-07,1054
Enduro 550,Germany,Jan-08,1072
Enduro 550,Germany,Feb-08,1065
Enduro 550,Germany,Mar-08,1091
Enduro 550,Germany,Apr-08,1084
Enduro 550,Germany,May-08,1072
Enduro 550,Germany,Jun-08,1059
Enduro 550,Germany,Jul-08,1052
Enduro 550,Germany,Aug-08,1072
Enduro 550,Germany,Sep-08,1063
Enduro 550,Germany,Oct-08,1045
Enduro 550,Germany,Nov-08,1075
Enduro 550,Germany,Dec-08,1051
Enduro 550,Spain,Jan-07,1084
Enduro 550,Spain,Feb-07,1089
Enduro 550,Spain,Mar-07,1047
Enduro 550,Spain,Apr-07,1064
Enduro 550,Spain,May-07,1070
Enduro 550,Spain,Jun-07,1069
Enduro 550,Spain,Jul-07,1075
Enduro 550,Spain,Aug-07,1076
Enduro 550,Spain,Sep-07,1077
Enduro 550,Spain,Oct-07,1089
Enduro 550,Spain,Nov-07,1076
Enduro 550,Spain,Dec-07,1068
Enduro 550,Spain,Jan-08,1066
Enduro 550,Spain,Feb-08,1079
Enduro 550,Spain,Mar-08,1091
Enduro 550,Spain,Apr-08,1053
Enduro 550,Spain,May-08,1044
Enduro 550,Spain,Jun-08,1047
Enduro 550,Spain,Jul-08,1080
Enduro 550,Spain,Aug-08,1089
Enduro 550,Spain,Sep-08,1077
Enduro 550,Spain,Oct-08,1052
Enduro 550,Spain,Nov-08,1047
Enduro 550,Spain,Dec-08,1048
Enduro 550,Italy,Jan-07,1049
Enduro 550,Italy,Feb-07,1066
Enduro 550,Italy,Mar-07,1055
Enduro 550,Italy,Apr-07,1067
Enduro 550,Italy,May-07,1054
Enduro 550,Italy,Jun-07,1074
Enduro 550,Italy,Jul-07,1073
Enduro 550,Italy,Aug-07,1078
Enduro 550,Italy,Sep-07,1058
Enduro 550,Italy,Oct-07,1053
Enduro 550,Italy,Nov-07,1081
Enduro 550,Italy,Dec-07,1078
Enduro 550,Italy,Jan-08,1075
Enduro 550,Italy,Feb-08,1060
Enduro 550,Italy,Mar-08,1071
Enduro 550,Italy,Apr-08,1073
Enduro 550,Italy,May-08,1088
Enduro 550,Italy,Jun-08,1072
Enduro 550,Italy,Jul-08,1086
Enduro 550,Italy,Aug-08,1090
Enduro 550,Italy,Sep-08,1051
Enduro 550,Italy,Oct-08,1075
Enduro 550,Italy,Nov-08,1066
Enduro 550,Italy,Dec-08,1063
Enduro 550,China,Jan-07,1073
Enduro 550,China,Feb-07,1080
Enduro 550,China,Mar-07,1056
Enduro 550,China,Apr-07,1091
